DM_st0,LFM_st0,DM_all,LFM_all,file,pp,condition,ans,att,acc
0.24821188,0.045084357,0.565792,0.14091174,pp402_guess_ans0_att18_acc65.csv,402,guess,0,18,65
0.0060278205,0.79247814,0.003971139,0.19752283,pp167_control_ans0_att20_acc96.csv,167,control,0,20,96
0.23478799,0.12061216,0.39529037,0.24930947,pp387_control_ans0_att20_acc62.csv,387,control,0,20,62
0.0020387145,0.7516061,0.0026292023,0.24372602,pp66_guess_ans0_att20_acc75.csv,66,guess,0,20,75
0.51517195,0.05771191,0.36493456,0.06218158,pp556_guess_ans0_att20_acc81.csv,556,guess,0,20,81
0.02444224,0.0039580986,0.9067829,0.06481679,pp582_guess_ans0_att20_acc64.csv,582,guess,0,20,64
0.34746197,0.024281349,0.5745914,0.053665243,pp53_control_ans0_att19_acc68.csv,53,control,0,19,68
0.0021198243,0.028249253,0.002090862,0.96754,pp570_guess_ans0_att17_acc67.csv,570,guess,0,17,67
0.31091633,0.14051111,0.35745463,0.19111785,pp169_control_ans0_att17_acc55.csv,169,control,0,17,55
0.08819441,0.03260138,0.50172734,0.3774769,pp125_control_ans0_att17_acc66.csv,125,control,0,17,66
0.47555846,0.14595744,0.2647078,0.11377632,pp83_control_ans0_att20_acc75.csv,83,control,0,20,75
0.018792734,0.004222753,0.86964905,0.10733546,pp384_guess_ans0_att19_acc67.csv,384,guess,0,19,67
0.0074317246,0.18858032,0.014112939,0.78987503,pp112_guess_ans0_att19_acc64.csv,112,guess,0,19,64
0.0024198312,0.8370257,0.0020152936,0.15853924,pp373_control_ans0_att20_acc85.csv,373,control,0,20,85
0.0068710046,0.002782477,0.8974035,0.092943005,pp311_control_ans0_att20_acc65.csv,311,control,0,20,65
0.7078821,0.05602833,0.21318772,0.022901926,pp398_guess_ans0_att20_acc83.csv,398,guess,0,20,83
0.0019659402,0.0035628348,0.005931934,0.9885393,pp333_control_ans0_att18_acc69.csv,333,control,0,18,69
0.0016723487,0.817002,0.0026342603,0.17869143,pp104_guess_ans0_att20_acc86.csv,104,guess,0,20,86
0.6898106,0.10008419,0.17805724,0.03204794,pp537_control_ans0_att20_acc81.csv,537,control,0,20,81
0.020494914,0.0034135645,0.8958756,0.0802159,pp141_control_ans0_att20_acc69.csv,141,control,0,20,69
0.001434314,0.8826194,0.002745774,0.11320057,pp144_guess_ans0_att17_acc73.csv,144,guess,0,17,73
0.0022104764,0.016546259,0.0016351201,0.9796082,pp217_control_ans0_att20_acc72.csv,217,control,0,20,72
0.0021214832,0.49655762,0.0024022583,0.49891868,pp215_control_ans0_att20_acc77.csv,215,control,0,20,77
0.30990478,0.1270325,0.38640094,0.17666174,pp401_control_ans0_att18_acc62.csv,401,control,0,18,62
0.0019497991,0.5641259,0.0033123395,0.43061188,pp79_control_ans0_att20_acc87.csv,79,control,0,20,87
0.10689905,0.03750821,0.51427627,0.3413165,pp246_guess_ans0_att19_acc61.csv,246,guess,0,19,61
0.0013865223,0.77675945,0.0024672523,0.21938674,pp532_guess_ans0_att20_acc81.csv,532,guess,0,20,81
0.5582238,0.12947288,0.24521609,0.06708724,pp313_control_ans0_att20_acc71.csv,313,control,0,20,71
0.0022256242,0.8847752,0.004201199,0.108798,pp476_guess_ans0_att19_acc74.csv,476,guess,0,19,74
0.36915305,0.044532765,0.500382,0.08593214,pp56_guess_ans0_att20_acc72.csv,56,guess,0,20,72
0.5453715,0.04436107,0.374241,0.036026455,pp120_guess_ans0_att20_acc65.csv,120,guess,0,20,65
0.002312699,0.0030219033,0.12813364,0.8665317,pp197_control_ans0_att20_acc100.csv,197,control,0,20,100
0.0017596426,0.8818164,0.0025804439,0.11384349,pp288_guess_ans0_att18_acc59.csv,288,guess,0,18,59
0.54023373,0.0850494,0.34158617,0.033130724,pp183_control_ans0_att20_acc88.csv,183,control,0,20,88
0.027886344,0.86946636,0.010620302,0.09202699,pp441_control_ans0_att20_acc84.csv,441,control,0,20,84
0.008445451,0.8758787,0.010940383,0.10473557,pp114_guess_ans0_att20_acc73.csv,114,guess,0,20,73
0.019061754,0.030869318,0.3082752,0.64179367,pp354_guess_ans0_att18_acc64.csv,354,guess,0,18,64
0.024749741,0.021935359,0.43644312,0.51687187,pp324_guess_ans0_att17_acc56.csv,324,guess,0,17,56
0.0011274657,0.86955255,0.0023467431,0.12697323,pp171_control_ans0_att20_acc79.csv,171,control,0,20,79
0.36695242,0.39596063,0.11300614,0.12408082,pp262_guess_ans0_att20_acc68.csv,262,guess,0,20,68
0.11928657,0.14475136,0.20588885,0.5300733,pp326_guess_ans0_att16_acc63.csv,326,guess,0,16,63
0.0016599072,0.18389255,0.004274677,0.8101729,pp485_control_ans0_att20_acc99.csv,485,control,0,20,99
0.14987427,0.034693465,0.5305166,0.28491566,pp137_control_ans0_att20_acc76.csv,137,control,0,20,76
0.00204947,0.252306,0.0075933863,0.73805106,pp178_guess_ans0_att20_acc70.csv,178,guess,0,20,70
0.0024673957,0.005017573,0.026277257,0.9662378,pp439_control_ans0_att20_acc84.csv,439,control,0,20,84
0.09130606,0.09490316,0.37763083,0.43615994,pp32_guess_ans0_att18_acc62.csv,32,guess,0,18,62
0.31611332,0.34677786,0.16432452,0.17278425,pp258_guess_ans0_att20_acc69.csv,258,guess,0,20,69
0.3556588,0.10241687,0.36291057,0.17901382,pp410_guess_ans0_att20_acc72.csv,410,guess,0,20,72
0.1760011,0.3727974,0.1335742,0.3176273,pp345_control_ans0_att19_acc67.csv,345,control,0,19,67
0.66088164,0.15937294,0.1406876,0.039057825,pp251_control_ans0_att20_acc83.csv,251,control,0,20,83
0.0024148952,0.78359365,0.003223429,0.21076807,pp341_control_ans0_att20_acc90.csv,341,control,0,20,90
0.38529393,0.20758455,0.259377,0.1477445,pp580_guess_ans0_att20_acc60.csv,580,guess,0,20,60
0.0024159465,0.95729715,0.0027228408,0.0375641,pp15_control_ans0_att20_acc78.csv,15,control,0,20,78
0.2672862,0.042849444,0.5709738,0.118890494,pp135_control_ans0_att19_acc65.csv,135,control,0,19,65
0.47885212,0.08848048,0.35304916,0.07961823,pp207_control_ans0_att20_acc72.csv,207,control,0,20,72
0.45326006,0.20151502,0.23369113,0.11153379,pp64_guess_ans0_att20_acc69.csv,64,guess,0,20,69
0.0017925934,0.8071096,0.0026654128,0.18843235,pp99_control_ans0_att20_acc89.csv,99,control,0,20,89
0.46658415,0.16466734,0.2634491,0.105299406,pp138_guess_ans0_att20_acc79.csv,138,guess,0,20,79
0.35019237,0.044289958,0.5263294,0.07918831,pp269_control_ans0_att20_acc64.csv,269,control,0,20,64
0.37446183,0.22158383,0.2321016,0.17185272,pp440_guess_ans0_att19_acc67.csv,440,guess,0,19,67
0.3172909,0.065744594,0.47533792,0.14162657,pp216_guess_ans0_att19_acc70.csv,216,guess,0,19,70
0.0016109768,0.1111995,0.0018093035,0.8853802,pp146_guess_ans0_att20_acc61.csv,146,guess,0,20,61
0.0017726495,0.8983997,0.0025493382,0.0972782,pp366_guess_ans0_att20_acc81.csv,366,guess,0,20,81
0.7413683,0.06781571,0.17039588,0.020420153,pp80_guess_ans0_att20_acc80.csv,80,guess,0,20,80
0.24993263,0.33287835,0.15588135,0.26130763,pp160_guess_ans0_att20_acc77.csv,160,guess,0,20,77
0.41773888,0.2937581,0.16621017,0.12229277,pp132_guess_ans0_att20_acc72.csv,132,guess,0,20,72
0.0021026458,0.5378978,0.0024927717,0.45750675,pp118_guess_ans0_att17_acc67.csv,118,guess,0,17,67
0.08182275,0.60828245,0.036211163,0.27368358,pp124_guess_ans0_att20_acc67.csv,124,guess,0,20,67
0.015177352,0.0115737,0.65223163,0.32101735,pp103_control_ans0_att19_acc64.csv,103,control,0,19,64
0.012002737,0.004400519,0.73498726,0.24860954,pp210_guess_ans0_att20_acc69.csv,210,guess,0,20,69
0.5135055,0.07790058,0.34739113,0.061202746,pp399_control_ans0_att16_acc64.csv,399,control,0,16,64
0.0013854121,0.09884018,0.0020149131,0.89775956,pp195_control_ans0_att19_acc68.csv,195,control,0,19,68
0.0015082752,0.8802497,0.0024768843,0.115765125,pp498_guess_ans0_att20_acc84.csv,498,guess,0,20,84
0.20157425,0.22019142,0.26887202,0.3093623,pp96_guess_ans0_att12_acc54.csv,96,guess,0,12,54
0.3744374,0.33245018,0.15056409,0.14254837,pp499_control_ans0_att20_acc71.csv,499,control,0,20,71
0.57696813,0.10917714,0.25749654,0.056358222,pp392_guess_ans0_att20_acc67.csv,392,guess,0,20,67
0.0022192455,0.0027334408,0.75824755,0.23679972,pp318_guess_ans0_att19_acc63.csv,318,guess,0,19,63
0.3849401,0.1197295,0.3718938,0.12343662,pp566_guess_ans0_att20_acc64.csv,566,guess,0,20,64
0.38380143,0.1562073,0.29560652,0.16438472,pp285_control_ans0_att20_acc69.csv,285,control,0,20,69
0.74154973,0.030037176,0.21838187,0.010031147,pp249_control_ans0_att19_acc94.csv,249,control,0,19,94
0.3990424,0.2811892,0.1772121,0.14255626,pp85_control_ans0_att20_acc69.csv,85,control,0,20,69
0.0025247587,0.7780359,0.0034021921,0.21603711,pp459_control_ans0_att19_acc86.csv,459,control,0,19,86
0.0709669,0.24788499,0.1407222,0.54042596,pp122_guess_ans0_att12_acc54.csv,122,guess,0,12,54
0.0011962175,0.29701594,0.0030156854,0.69877213,pp409_control_ans0_att17_acc64.csv,409,control,0,17,64
0.093817204,0.056915883,0.20647399,0.642793,pp46_guess_ans0_att20_acc76.csv,46,guess,0,20,76
0.0017676223,0.87228376,0.002724731,0.123223886,pp561_control_ans0_att20_acc74.csv,561,control,0,20,74
0.077743575,0.09248086,0.2510525,0.5787231,pp468_guess_ans0_att20_acc64.csv,468,guess,0,20,64
0.0022049318,0.89985496,0.0026585257,0.095281616,pp594_guess_ans0_att20_acc94.csv,594,guess,0,20,94
0.001693293,0.026053702,0.011189371,0.96106356,pp27_control_ans0_att19_acc69.csv,27,control,0,19,69
0.013069037,0.009874825,0.2179969,0.75905925,pp346_guess_ans0_att20_acc70.csv,346,guess,0,20,70
0.05597436,0.6136524,0.091026194,0.23934701,pp519_control_ans0_att20_acc83.csv,519,control,0,20,83
0.0029385232,0.0023388083,0.6750813,0.31964132,pp175_control_ans0_att20_acc99.csv,175,control,0,20,99
0.34907857,0.17618778,0.32265493,0.15207876,pp172_guess_ans0_att19_acc56.csv,172,guess,0,19,56
0.0015290931,0.01861049,0.0031712172,0.9766892,pp362_guess_ans0_att20_acc65.csv,362,guess,0,20,65
0.16530882,0.27090707,0.15858331,0.4052008,pp126_guess_ans0_att20_acc70.csv,126,guess,0,20,70
0.39318106,0.33791456,0.14352365,0.12538078,pp202_guess_ans0_att20_acc75.csv,202,guess,0,20,75
0.14048953,0.23530458,0.19866794,0.42553797,pp371_control_ans0_att20_acc67.csv,371,control,0,20,67
0.0015262199,0.02410185,0.00274977,0.97162217,pp229_control_ans0_att18_acc65.csv,229,control,0,18,65
0.3499655,0.06716084,0.43087745,0.15199621,pp101_control_ans0_att20_acc76.csv,101,control,0,20,76
0.009886033,0.004776182,0.5473545,0.43798319,pp472_guess_ans0_att20_acc73.csv,472,guess,0,20,73
0.002364034,0.70620185,0.0026368948,0.2887973,pp604_guess_ans0_att17_acc82.csv,604,guess,0,17,82
0.5744336,0.07525663,0.3077541,0.042555645,pp418_guess_ans0_att19_acc63.csv,418,guess,0,19,63
0.34993395,0.2169704,0.241464,0.19163163,pp489_control_ans0_att19_acc66.csv,489,control,0,19,66
0.0021830616,0.9329719,0.0025396757,0.062305365,pp429_control_ans0_att20_acc95.csv,429,control,0,20,95
0.08442695,0.039375547,0.5034991,0.37269843,pp491_control_ans0_att16_acc56.csv,491,control,0,16,56
0.012468598,0.6835057,0.010060805,0.29396495,pp445_control_ans0_att20_acc98.csv,445,control,0,20,98
0.0028010248,0.89629894,0.0027780188,0.09812204,pp386_guess_ans0_att20_acc88.csv,386,guess,0,20,88
0.34508842,0.09198841,0.40277022,0.16015291,pp460_guess_ans0_att19_acc76.csv,460,guess,0,19,76
0.16897814,0.19668804,0.47894573,0.15538804,pp431_control_ans0_att20_acc100.csv,431,control,0,20,100
0.21384335,0.23002192,0.25797936,0.29815537,pp276_guess_ans0_att14_acc62.csv,276,guess,0,14,62
0.1630957,0.21633327,0.23926099,0.38131,pp397_control_ans0_att19_acc56.csv,397,control,0,19,56
0.14288566,0.037511263,0.5432548,0.2763483,pp385_control_ans0_att18_acc67.csv,385,control,0,18,67
0.001859206,0.12134455,0.0026300075,0.87416625,pp601_control_ans0_att20_acc93.csv,601,control,0,20,93
0.3728788,0.20809712,0.22962888,0.18939528,pp65_control_ans0_att20_acc73.csv,65,control,0,20,73
0.2950833,0.24071094,0.2611431,0.20306265,pp294_guess_ans0_att17_acc64.csv,294,guess,0,17,64
0.53756213,0.26363027,0.12991872,0.06888879,pp295_control_ans0_att20_acc93.csv,295,control,0,20,93
0.0011246318,0.8614102,0.0023892897,0.13507587,pp479_control_ans0_att20_acc68.csv,479,control,0,20,68
0.4927497,0.08004642,0.3618492,0.06535478,pp309_control_ans0_att13_acc52.csv,309,control,0,13,52
0.3271351,0.09400578,0.42945984,0.14939928,pp456_guess_ans0_att20_acc61.csv,456,guess,0,20,61
0.0015698348,0.0811528,0.0018569757,0.9154204,pp257_control_ans0_att20_acc69.csv,257,control,0,20,69
0.0027150894,0.881108,0.001729391,0.11444747,pp433_control_ans0_att19_acc78.csv,433,control,0,19,78
0.3071037,0.19554146,0.29163378,0.20572108,pp248_guess_ans0_att19_acc62.csv,248,guess,0,19,62
0.2899763,0.31255886,0.16634175,0.23112307,pp464_guess_ans0_att20_acc67.csv,464,guess,0,20,67
0.002935012,0.9295584,0.0029033853,0.064603314,pp279_control_ans0_att19_acc84.csv,279,control,0,19,84
0.017497752,0.105460964,0.058047175,0.8189941,pp245_control_ans0_att15_acc54.csv,245,control,0,15,54
0.0020346611,0.002144199,0.6494166,0.3464045,pp565_control_ans0_att20_acc83.csv,565,control,0,20,83
0.015628282,0.5394395,0.009108125,0.43582404,pp361_control_ans0_att20_acc69.csv,361,control,0,20,69
0.16171825,0.068407066,0.44067618,0.32919857,pp395_control_ans0_att20_acc65.csv,395,control,0,20,65
0.36859354,0.26677394,0.19960445,0.16502807,pp517_control_ans0_att19_acc70.csv,517,control,0,19,70
0.011786378,0.3887488,0.01659133,0.58287346,pp381_control_ans0_att15_acc60.csv,381,control,0,15,60
0.0037280642,0.0024268178,0.9305942,0.06325088,pp264_guess_ans0_att20_acc59.csv,264,guess,0,20,59
0.79430974,0.027760878,0.17071058,0.0072188172,pp437_control_ans0_att20_acc88.csv,437,control,0,20,88
0.0017347751,0.003337485,0.014294375,0.9806333,pp221_control_ans0_att20_acc69.csv,221,control,0,20,69
0.19494373,0.028270531,0.6673452,0.109440476,pp299_control_ans0_att12_acc59.csv,299,control,0,12,59
0.0032137285,0.86996716,0.0026824526,0.124136604,pp227_control_ans0_att19_acc75.csv,227,control,0,19,75
0.05775891,0.005146684,0.879241,0.057853352,pp548_guess_ans0_att14_acc53.csv,548,guess,0,14,53
0.002070294,0.597898,0.0029438157,0.39708778,pp595_control_ans0_att20_acc100.csv,595,control,0,20,100
0.0021828758,0.88489646,0.002725218,0.11019543,pp606_guess_ans0_att12_acc51.csv,606,guess,0,12,51
0.0021359455,0.0050156973,0.004118902,0.9887294,pp35_control_ans0_att16_acc59.csv,35,control,0,16,59
0.49290216,0.029754918,0.4450476,0.032295406,pp128_guess_ans0_att16_acc53.csv,128,guess,0,16,53
0.0020821537,0.8100213,0.002908415,0.18498805,pp528_guess_ans0_att17_acc68.csv,528,guess,0,17,68
0.045740325,0.05623172,0.27373943,0.6242885,pp280_guess_ans0_att14_acc64.csv,280,guess,0,14,64
0.0019645595,0.8043962,0.0026473727,0.1909919,pp348_guess_ans0_att20_acc63.csv,348,guess,0,20,63
0.6953018,0.06365858,0.21559763,0.02544203,pp457_control_ans0_att20_acc75.csv,457,control,0,20,75
0.2591912,0.39848122,0.1527053,0.18962234,pp412_guess_ans0_att18_acc57.csv,412,guess,0,18,57
0.037540957,0.8792099,0.026766034,0.05648317,pp421_control_ans0_att20_acc68.csv,421,control,0,20,68
0.3243539,0.124646015,0.37542355,0.1755765,pp159_control_ans0_att20_acc65.csv,159,control,0,20,65
0.33278665,0.2297557,0.27221465,0.16524298,pp347_control_ans0_att18_acc60.csv,347,control,0,18,60
0.48744252,0.14703056,0.26446435,0.10106257,pp312_guess_ans0_att20_acc75.csv,312,guess,0,20,75
0.3664642,0.08945757,0.4230665,0.12101173,pp255_control_ans0_att19_acc64.csv,255,control,0,19,64
0.06879807,0.00947836,0.79324603,0.1284775,pp481_control_ans0_att19_acc62.csv,481,control,0,19,62
0.41338485,0.20420575,0.21202652,0.17038284,pp407_control_ans0_att20_acc77.csv,407,control,0,20,77
0.18869887,0.011659601,0.74166954,0.057971966,pp45_control_ans0_att20_acc68.csv,45,control,0,20,68
0.32167888,0.094177455,0.42524034,0.1589033,pp297_control_ans0_att20_acc65.csv,297,control,0,20,65
0.15904652,0.30215496,0.18203436,0.35676417,pp494_guess_ans0_att19_acc63.csv,494,guess,0,19,63
0.5469419,0.030206703,0.39577717,0.027074331,pp199_control_ans0_att20_acc68.csv,199,control,0,20,68
0.0013809387,0.26750374,0.0022829883,0.72883224,pp287_control_ans0_att20_acc69.csv,287,control,0,20,69
0.165449,0.66968966,0.09634818,0.06851311,pp50_guess_ans0_att20_acc79.csv,50,guess,0,20,79
0.002125324,0.0033460872,0.0019145528,0.99261403,pp259_control_ans0_att20_acc82.csv,259,control,0,20,82
0.0014362998,0.5009764,0.0033497897,0.49423745,pp54_guess_ans0_att12_acc51.csv,54,guess,0,12,51
0.33070523,0.01523486,0.6224718,0.031588126,pp330_guess_ans0_att19_acc77.csv,330,guess,0,19,77
0.328125,0.06636413,0.47792676,0.12758406,pp406_guess_ans0_att20_acc67.csv,406,guess,0,20,67
0.005946357,0.004753203,0.5778591,0.4114414,pp149_control_ans0_att18_acc60.csv,149,control,0,18,60
0.001971061,0.7162009,0.0025335406,0.27929455,pp320_guess_ans0_att20_acc87.csv,320,guess,0,20,87
0.3064933,0.18654828,0.31302357,0.19393492,pp444_guess_ans0_att19_acc61.csv,444,guess,0,19,61
0.0026208733,0.8088063,0.0025346184,0.18603814,pp569_control_ans0_att20_acc99.csv,569,control,0,20,99
0.1986347,0.020881632,0.70693344,0.073550165,pp147_control_ans0_att20_acc87.csv,147,control,0,20,87
0.18651645,0.45041102,0.11192749,0.25114498,pp232_guess_ans0_att20_acc61.csv,232,guess,0,20,61
0.35493472,0.09949264,0.40587518,0.13969742,pp438_guess_ans0_att20_acc64.csv,438,guess,0,20,64
0.6480965,0.14718685,0.162865,0.04185164,pp452_guess_ans0_att20_acc76.csv,452,guess,0,20,76
0.3182298,0.14354171,0.33791187,0.20031661,pp119_control_ans0_att19_acc66.csv,119,control,0,19,66
0.0017059321,0.045579214,0.0029510828,0.9497638,pp541_control_ans0_att20_acc84.csv,541,control,0,20,84
0.10875153,0.5225007,0.07092735,0.29782042,pp29_control_ans0_att15_acc54.csv,29,control,0,15,54
0.24249479,0.37861106,0.11810396,0.2607902,pp52_guess_ans0_att20_acc76.csv,52,guess,0,20,76
0.002900052,0.0041507324,0.034220144,0.9587291,pp478_guess_ans0_att19_acc68.csv,478,guess,0,19,68
0.60030484,0.1314009,0.21636586,0.05192844,pp496_guess_ans0_att20_acc73.csv,496,guess,0,20,73
0.32661006,0.22869451,0.1930452,0.2516503,pp174_guess_ans0_att20_acc81.csv,174,guess,0,20,81
0.14896937,0.026032422,0.6823984,0.14259988,pp442_guess_ans0_att18_acc56.csv,442,guess,0,18,56
0.8691116,0.032866556,0.092906706,0.005115123,pp360_guess_ans0_att20_acc90.csv,360,guess,0,20,90
0.1456868,0.06274408,0.45812953,0.33343953,pp263_control_ans0_att14_acc60.csv,263,control,0,14,60
0.2923689,0.12934871,0.3520665,0.22621591,pp351_control_ans0_att20_acc64.csv,351,control,0,20,64
0.2623962,0.042202394,0.57738614,0.1180152,pp378_guess_ans0_att19_acc63.csv,378,guess,0,19,63
0.007084556,0.025882306,0.05963636,0.90739673,pp380_guess_ans0_att20_acc62.csv,380,guess,0,20,62
0.001878615,0.5105588,0.0027400216,0.4848226,pp577_control_ans0_att20_acc90.csv,577,control,0,20,90
0.027589867,0.11269071,0.030213255,0.8295061,pp306_guess_ans0_att20_acc82.csv,306,guess,0,20,82
0.72385967,0.057062216,0.19887729,0.020200728,pp436_guess_ans0_att20_acc74.csv,436,guess,0,20,74
0.13281688,0.024605429,0.6468576,0.19572005,pp329_control_ans0_att19_acc62.csv,329,control,0,19,62
0.24912722,0.17812549,0.24937664,0.3233707,pp70_guess_ans0_att20_acc71.csv,70,guess,0,20,71
0.0016982032,0.18309046,0.0017825679,0.81342876,pp544_guess_ans0_att20_acc82.csv,544,guess,0,20,82
0.49323502,0.17874506,0.2194759,0.10854396,pp184_guess_ans0_att19_acc74.csv,184,guess,0,19,74
0.518076,0.09531701,0.30712894,0.0794781,pp88_guess_ans0_att20_acc74.csv,88,guess,0,20,74
0.0015370852,0.84912634,0.003282117,0.14605458,pp374_guess_ans0_att20_acc86.csv,374,guess,0,20,86
0.071489416,0.055553373,0.477315,0.39564222,pp145_control_ans0_att18_acc61.csv,145,control,0,18,61
0.0023057037,0.85223794,0.0024400034,0.14301637,pp187_control_ans0_att20_acc97.csv,187,control,0,20,97
0.27125487,0.31101376,0.18882945,0.228902,pp72_guess_ans0_att20_acc62.csv,72,guess,0,20,62
0.17283663,0.3806463,0.11428453,0.33223253,pp486_guess_ans0_att20_acc68.csv,486,guess,0,20,68
0.32196984,0.16607513,0.31493586,0.19701919,pp473_control_ans0_att15_acc55.csv,473,control,0,15,55
0.004492841,0.78622794,0.013319872,0.19595931,pp161_control_ans0_att20_acc98.csv,161,control,0,20,98
0.0034865923,0.027929956,0.045103293,0.9234802,pp469_control_ans0_att20_acc67.csv,469,control,0,20,67
0.45895314,0.13340515,0.3005953,0.10704637,pp36_guess_ans0_att20_acc66.csv,36,guess,0,20,66
0.19571675,0.41528937,0.15356414,0.23542967,pp289_control_ans0_att19_acc66.csv,289,control,0,19,66
0.0018149033,0.90720165,0.002849781,0.08813363,pp342_guess_ans0_att20_acc81.csv,342,guess,0,20,81
0.19227678,0.09279647,0.40133202,0.3135948,pp281_control_ans0_att16_acc57.csv,281,control,0,16,57
0.0032784902,0.1025661,0.04135216,0.8528032,pp377_control_ans0_att18_acc61.csv,377,control,0,18,61
0.022352854,0.01974109,0.24370547,0.7142007,pp142_guess_ans0_att20_acc64.csv,142,guess,0,20,64
0.002443132,0.0027534075,0.53934556,0.45545793,pp393_control_ans0_att20_acc67.csv,393,control,0,20,67
0.0020847777,0.7299964,0.0026662548,0.26525256,pp238_guess_ans0_att17_acc68.csv,238,guess,0,17,68
0.0022948547,0.8540662,0.0029343716,0.14070463,pp60_guess_ans0_att20_acc78.csv,60,guess,0,20,78
0.0013784745,0.8299206,0.0024699552,0.16623104,pp181_control_ans0_att20_acc95.csv,181,control,0,20,95
0.0017043431,0.76385266,0.0034483338,0.2309946,pp291_control_ans0_att20_acc85.csv,291,control,0,20,85
0.36243668,0.28115186,0.21159013,0.14482129,pp352_guess_ans0_att19_acc65.csv,352,guess,0,19,65
0.11865118,0.35348535,0.14430837,0.3835551,pp222_guess_ans0_att12_acc51.csv,222,guess,0,12,51
0.4475314,0.2648335,0.17771967,0.109915435,pp244_guess_ans0_att20_acc63.csv,244,guess,0,20,63
0.0017576868,0.017652452,0.0022164257,0.9783734,pp220_guess_ans0_att20_acc95.csv,220,guess,0,20,95
0.09096639,0.23803553,0.14210743,0.5288906,pp413_control_ans0_att20_acc64.csv,413,control,0,20,64
0.29089236,0.31945908,0.15801929,0.23162928,pp89_control_ans0_att20_acc79.csv,89,control,0,20,79
0.27273268,0.505803,0.07171314,0.14975114,pp205_control_ans0_att20_acc83.csv,205,control,0,20,83
0.21172205,0.17312899,0.28063685,0.3345121,pp549_control_ans0_att18_acc71.csv,549,control,0,18,71
0.357439,0.12006558,0.37332,0.14917538,pp394_guess_ans0_att19_acc63.csv,394,guess,0,19,63
0.015221682,0.16247782,0.20229253,0.620008,pp536_guess_ans0_att20_acc54.csv,536,guess,0,20,54
0.0047855037,0.013682073,0.4585406,0.52299184,pp240_guess_ans0_att20_acc61.csv,240,guess,0,20,61
0.14635289,0.48187184,0.11212792,0.25964743,pp578_guess_ans0_att18_acc62.csv,578,guess,0,18,62
0.0019622296,0.6933811,0.0027515586,0.30190518,pp503_control_ans0_att19_acc66.csv,503,control,0,19,66
0.42110297,0.1374292,0.30051646,0.14095134,pp467_control_ans0_att20_acc74.csv,467,control,0,20,74
0.65269095,0.0953971,0.21487568,0.037036274,pp235_control_ans0_att20_acc68.csv,235,control,0,20,68
0.2138369,0.045700513,0.56302214,0.17744045,pp502_guess_ans0_att18_acc67.csv,502,guess,0,18,67
0.19268633,0.15294273,0.25031972,0.40405124,pp603_control_ans0_att20_acc64.csv,603,control,0,20,64
